Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S48944,25,Female,Undergraduate,Machine Learning,83,2,70,37,40,Medium,73,Visual,4,No
S48945,38,Male,High School,Web Development,86,3,87,32,87,High,87,Visual,5,Yes
S48946,48,Female,Postgraduate,Web Development,91,4,92,24,79,Medium,46,Kinesthetic,2,No
S48947,35,Female,High School,Cybersecurity,170,4,53,20,58,High,60,Visual,3,No
S48948,22,Female,High School,Web Development,147,1,71,40,99,Low,59,Visual,5,No
S48949,48,Female,Postgraduate,Python Basics,163,3,64,37,81,High,94,Kinesthetic,1,No
S48950,18,Male,Undergraduate,Web Development,116,3,47,44,55,High,62,Kinesthetic,3,No
S48951,45,Male,Undergraduate,Machine Learning,223,3,97,4,64,High,43,Visual,2,No
S48952,40,Male,Postgraduate,Python Basics,434,3,71,12,73,Medium,67,Auditory,5,No
S48953,36,Female,High School,Machine Learning,347,2,75,30,81,High,88,Auditory,4,No
S48954,40,Female,Undergraduate,Data Science,21,1,42,19,87,High,72,Kinesthetic,2,No
S48955,35,Female,Undergraduate,Python Basics,286,3,78,20,46,Medium,61,Reading/Writing,1,Yes
S48956,40,Male,High School,Cybersecurity,226,4,75,33,45,Medium,45,Visual,1,No
S48957,41,Female,Undergraduate,Machine Learning,444,3,79,16,95,High,31,Reading/Writing,2,No
S48958,49,Female,Undergraduate,Cybersecurity,301,1,71,41,87,Medium,52,Kinesthetic,1,Yes
S48959,48,Female,Undergraduate,Web Development,217,3,60,47,68,Medium,50,Auditory,4,Yes
S48960,26,Male,Undergraduate,Data Science,452,4,46,7,67,High,42,Auditory,4,No
S48961,40,Female,Undergraduate,Python Basics,346,2,39,9,94,Low,33,Kinesthetic,5,No
S48962,45,Female,High School,Machine Learning,152,2,30,37,70,High,36,Kinesthetic,1,No
S48963,41,Female,Undergraduate,Python Basics,495,1,68,42,92,Medium,79,Auditory,2,No
S48964,24,Female,Undergraduate,Data Science,188,4,43,5,47,High,41,Kinesthetic,2,No
S48965,45,Female,Postgraduate,Data Science,235,3,88,20,76,Medium,63,Auditory,5,Yes
S48966,33,Female,High School,Cybersecurity,383,2,87,12,77,High,75,Visual,4,Yes
S48967,31,Female,High School,Python Basics,45,3,66,34,83,Low,42,Kinesthetic,3,No
S48968,15,Male,Postgraduate,Data Science,204,1,38,48,75,Medium,92,Visual,4,Yes
S48969,46,Male,High School,Data Science,385,3,56,20,97,Medium,40,Auditory,4,No
S48970,33,Female,Undergraduate,Web Development,78,3,60,49,95,Medium,52,Kinesthetic,3,No
S48971,28,Female,High School,Cybersecurity,359,2,65,42,60,High,65,Visual,1,No
S48972,39,Female,Undergraduate,Machine Learning,94,2,41,18,54,Low,95,Reading/Writing,4,Yes
S48973,39,Female,High School,Data Science,347,3,41,5,71,High,84,Reading/Writing,5,No
S48974,49,Male,High School,Python Basics,379,3,38,42,69,High,46,Auditory,3,No
S48975,25,Female,Postgraduate,Cybersecurity,132,4,45,48,92,Medium,75,Auditory,2,No
S48976,40,Male,High School,Data Science,299,4,70,21,62,Medium,40,Visual,2,No
S48977,45,Female,Undergraduate,Machine Learning,428,1,50,16,88,High,74,Auditory,1,No
S48978,32,Female,Undergraduate,Data Science,188,2,55,3,63,Medium,47,Reading/Writing,5,No
S48979,30,Female,Undergraduate,Machine Learning,199,1,79,28,84,Medium,30,Reading/Writing,3,Yes
S48980,17,Male,Undergraduate,Machine Learning,156,4,72,28,94,Medium,86,Auditory,5,No
S48981,26,Female,Undergraduate,Web Development,238,3,35,32,55,Medium,82,Reading/Writing,2,No
S48982,48,Female,High School,Data Science,483,2,70,8,96,Low,68,Visual,2,No
S48983,31,Male,High School,Python Basics,78,1,88,21,91,Low,98,Kinesthetic,1,No
S48984,38,Female,Undergraduate,Cybersecurity,24,2,43,21,55,High,65,Reading/Writing,5,No
S48985,36,Female,High School,Python Basics,498,4,82,31,72,Medium,85,Reading/Writing,4,No
S48986,35,Male,High School,Cybersecurity,493,1,97,16,79,High,71,Visual,2,Yes
S48987,28,Male,Undergraduate,Python Basics,138,1,65,48,64,High,59,Kinesthetic,5,Yes
S48988,33,Female,High School,Cybersecurity,383,2,87,12,77,High,75,Visual,4,Yes
S48989,22,Male,Postgraduate,Cybersecurity,291,3,52,32,60,High,53,Visual,4,Yes
S48990,34,Male,Undergraduate,Cybersecurity,323,2,89,37,93,Medium,93,Kinesthetic,3,No
S48991,46,Female,High School,Machine Learning,79,2,84,0,69,Low,33,Reading/Writing,2,Yes
S48992,22,Female,Undergraduate,Data Science,96,2,56,15,55,Medium,41,Auditory,4,No
S48993,25,Male,Undergraduate,Python Basics,289,2,97,32,55,High,39,Reading/Writing,1,No
S48994,43,Female,High School,Machine Learning,87,1,74,31,49,Low,65,Reading/Writing,2,No
S48995,17,Female,Undergraduate,Data Science,27,1,39,13,60,Low,49,Reading/Writing,4,No
S48996,23,Female,Undergraduate,Cybersecurity,269,4,67,22,83,Low,78,Auditory,4,Yes
S48997,21,Female,Undergraduate,Data Science,272,4,55,38,72,High,74,Visual,1,No
S48998,25,Female,Undergraduate,Web Development,140,1,57,38,83,Medium,99,Visual,3,No
S48999,46,Male,Undergraduate,Data Science,374,3,56,3,57,Medium,55,Visual,1,No
S49000,20,Other,Undergraduate,Python Basics,481,1,55,3,84,High,96,Kinesthetic,2,No
S49001,21,Male,Undergraduate,Python Basics,257,2,47,19,60,Medium,99,Kinesthetic,2,No
S49002,40,Male,High School,Data Science,299,4,70,21,62,Medium,40,Visual,2,No
S49003,28,Other,Undergraduate,Python Basics,81,2,66,44,40,Medium,91,Kinesthetic,1,Yes
S49004,47,Male,Undergraduate,Data Science,208,4,39,40,85,High,75,Auditory,4,No
S49005,31,Male,High School,Machine Learning,218,4,95,39,70,Medium,66,Visual,4,Yes
S49006,37,Male,High School,Machine Learning,417,3,56,11,71,Medium,97,Visual,5,No
S49007,31,Male,Undergraduate,Python Basics,201,1,85,35,70,High,62,Reading/Writing,4,No
S49008,23,Male,Undergraduate,Data Science,440,4,64,5,72,Medium,78,Visual,1,No
S49009,15,Male,Postgraduate,Python Basics,256,3,33,8,62,Medium,88,Reading/Writing,2,No
S49010,25,Male,High School,Data Science,410,1,86,10,57,Medium,86,Kinesthetic,4,No
S49011,34,Male,Undergraduate,Data Science,442,1,67,17,53,Medium,68,Visual,1,No
S49012,27,Female,High School,Web Development,122,3,35,36,92,Low,68,Auditory,5,No
S49013,32,Female,Postgraduate,Python Basics,270,3,71,13,55,Medium,45,Auditory,3,Yes
S49014,34,Other,Postgraduate,Cybersecurity,19,1,38,2,41,Medium,49,Kinesthetic,4,No
S49015,31,Other,Undergraduate,Python Basics,305,3,69,15,75,Medium,85,Reading/Writing,4,No
S49016,21,Male,Undergraduate,Python Basics,257,2,47,19,60,Medium,99,Kinesthetic,2,No
S49017,47,Female,High School,Cybersecurity,442,4,60,3,98,Medium,48,Auditory,2,No
S49018,17,Male,High School,Machine Learning,117,1,99,35,98,Medium,91,Auditory,2,No
S49019,26,Female,Postgraduate,Cybersecurity,393,3,70,16,46,Low,91,Kinesthetic,2,Yes
S49020,15,Male,High School,Web Development,38,3,64,38,46,Medium,48,Visual,3,No
S49021,26,Male,Undergraduate,Machine Learning,224,4,67,32,69,Medium,43,Auditory,3,Yes
S49022,34,Female,Undergraduate,Cybersecurity,331,3,67,11,40,Medium,47,Kinesthetic,5,Yes
S49023,16,Female,High School,Python Basics,335,4,98,11,51,Medium,99,Kinesthetic,2,No
S49024,32,Female,Undergraduate,Web Development,151,2,52,30,41,Medium,55,Reading/Writing,3,No
S49025,38,Female,Undergraduate,Data Science,261,3,75,10,97,High,31,Auditory,5,No
S49026,20,Female,High School,Web Development,239,3,43,38,43,Medium,68,Reading/Writing,5,No
S49027,43,Female,Postgraduate,Data Science,384,1,50,44,74,Low,70,Kinesthetic,5,No
S49028,31,Male,Undergraduate,Data Science,23,2,63,33,66,High,92,Auditory,3,No
S49029,40,Male,Undergraduate,Web Development,201,4,48,19,72,Low,61,Kinesthetic,2,No
S49030,19,Female,Undergraduate,Data Science,53,4,65,24,97,Medium,45,Reading/Writing,5,Yes
S49031,41,Male,Postgraduate,Data Science,242,3,98,13,73,Low,74,Visual,1,No
S49032,42,Male,High School,Machine Learning,82,3,58,3,66,Medium,48,Reading/Writing,2,No
S49033,18,Male,Undergraduate,Web Development,204,2,47,1,71,Medium,61,Reading/Writing,1,No
S49034,15,Female,High School,Web Development,104,2,39,47,85,Medium,95,Kinesthetic,4,Yes
S49035,26,Female,High School,Web Development,288,3,54,20,52,Medium,71,Auditory,4,Yes
S49036,49,Male,Undergraduate,Cybersecurity,29,1,80,43,97,Medium,84,Kinesthetic,3,No
S49037,31,Male,Undergraduate,Data Science,297,1,76,25,68,Medium,82,Visual,2,No
S49038,45,Male,Undergraduate,Machine Learning,304,3,80,20,42,Medium,96,Visual,1,No
S49039,15,Female,High School,Machine Learning,311,1,54,22,83,Low,83,Visual,3,No
S49040,15,Female,Undergraduate,Web Development,34,1,31,12,43,Medium,70,Reading/Writing,2,No
S49041,24,Male,Undergraduate,Data Science,275,3,90,45,79,Medium,81,Reading/Writing,1,No
S49042,48,Male,Undergraduate,Python Basics,87,2,62,17,85,Low,86,Visual,5,No
S49043,15,Female,High School,Python Basics,192,1,82,0,85,Medium,30,Kinesthetic,5,No
S49044,16,Male,High School,Web Development,124,4,72,29,64,Medium,78,Reading/Writing,3,No
S49045,47,Female,High School,Data Science,496,4,53,5,69,Medium,99,Visual,5,No
S49046,43,Female,Undergraduate,Web Development,60,1,66,12,57,Medium,79,Auditory,2,No
S49047,18,Female,Undergraduate,Machine Learning,473,4,54,25,42,High,31,Kinesthetic,2,No
S49048,42,Male,High School,Web Development,10,4,65,12,51,High,88,Kinesthetic,4,No
S49049,36,Male,Undergraduate,Data Science,464,3,65,26,95,Medium,70,Visual,1,No
S49050,15,Male,Undergraduate,Web Development,316,3,47,42,41,Medium,40,Kinesthetic,4,Yes
S49051,28,Female,Undergraduate,Machine Learning,134,4,85,10,71,Medium,81,Visual,1,No
S49052,44,Female,Undergraduate,Python Basics,137,1,74,42,97,Medium,75,Auditory,4,No
S49053,29,Male,Undergraduate,Data Science,27,4,47,31,71,Medium,30,Auditory,3,No
S49054,43,Female,High School,Web Development,78,3,33,22,97,High,57,Visual,4,Yes
S49055,48,Male,Postgraduate,Data Science,231,4,54,43,47,High,52,Auditory,5,No
S49056,45,Female,High School,Machine Learning,172,3,70,14,57,Medium,41,Reading/Writing,3,No
S49057,40,Female,Undergraduate,Web Development,139,4,92,18,61,Low,55,Reading/Writing,5,No
S49058,16,Male,Undergraduate,Web Development,493,4,44,43,96,Medium,73,Visual,3,No
S49059,34,Male,Undergraduate,Python Basics,390,1,31,41,99,Low,81,Reading/Writing,5,No
S49060,47,Female,High School,Machine Learning,333,1,69,37,76,Medium,63,Visual,2,No
S49061,30,Male,Undergraduate,Python Basics,268,3,71,18,80,Medium,47,Kinesthetic,2,Yes
S49062,24,Male,Postgraduate,Web Development,455,1,97,40,53,Medium,41,Reading/Writing,5,No
S49063,41,Female,High School,Data Science,137,1,93,3,67,Medium,52,Visual,2,Yes
S49064,45,Female,Undergraduate,Machine Learning,283,1,40,39,83,High,82,Reading/Writing,4,No
S49065,27,Female,Postgraduate,Machine Learning,264,2,93,27,91,Medium,35,Kinesthetic,4,No
S49066,47,Female,High School,Cybersecurity,177,1,61,48,93,Low,51,Auditory,3,Yes
S49067,36,Female,Undergraduate,Web Development,216,1,98,17,41,Medium,38,Auditory,5,No
S49068,21,Female,Postgraduate,Cybersecurity,86,2,55,35,70,Low,31,Auditory,1,No
S49069,22,Male,Undergraduate,Machine Learning,81,4,80,7,44,High,52,Kinesthetic,3,Yes
S49070,16,Female,Postgraduate,Machine Learning,434,3,99,19,66,High,35,Reading/Writing,4,Yes
S49071,46,Female,Postgraduate,Python Basics,403,1,30,47,65,High,44,Reading/Writing,5,No
S49072,34,Male,Undergraduate,Data Science,92,2,82,11,70,Medium,49,Auditory,3,No
S49073,45,Female,Undergraduate,Data Science,360,1,68,39,48,Low,56,Reading/Writing,3,Yes
S49074,15,Female,Undergraduate,Cybersecurity,347,3,45,47,58,High,84,Visual,5,No
S49075,16,Male,High School,Web Development,399,3,94,24,42,Medium,59,Kinesthetic,2,No
S49076,32,Female,Undergraduate,Cybersecurity,23,4,40,29,50,High,32,Auditory,3,No
S49077,47,Male,Postgraduate,Python Basics,287,3,51,36,51,Medium,57,Reading/Writing,3,No
S49078,44,Male,High School,Cybersecurity,72,3,46,13,77,High,69,Visual,2,No
S49079,26,Male,High School,Cybersecurity,221,1,61,7,45,Medium,70,Auditory,5,No
S49080,48,Male,Undergraduate,Cybersecurity,242,1,34,9,79,Medium,95,Kinesthetic,5,No
S49081,27,Other,Undergraduate,Data Science,18,4,74,43,43,Medium,54,Auditory,3,No
S49082,20,Female,Undergraduate,Python Basics,198,4,67,46,50,Medium,89,Reading/Writing,2,Yes
S49083,37,Male,High School,Data Science,447,1,58,25,75,High,52,Visual,5,Yes
S49084,18,Female,High School,Cybersecurity,356,2,53,47,46,Medium,78,Visual,4,No
S49085,44,Female,Postgraduate,Web Development,445,3,44,46,68,Low,77,Auditory,3,Yes
S49086,15,Female,Undergraduate,Data Science,31,4,86,40,40,Low,96,Reading/Writing,3,No
S49087,40,Female,Undergraduate,Python Basics,16,4,43,27,50,Low,59,Kinesthetic,5,No
S49088,30,Male,Postgraduate,Python Basics,166,2,57,33,55,Low,38,Reading/Writing,5,No
S49089,26,Male,Undergraduate,Data Science,452,4,46,7,67,High,42,Auditory,4,No
S49090,46,Male,Postgraduate,Machine Learning,317,3,97,20,90,Medium,70,Auditory,5,No
S49091,23,Female,Undergraduate,Data Science,114,1,74,1,69,Low,55,Auditory,5,No
S49092,16,Male,Undergraduate,Machine Learning,336,4,81,5,88,Medium,69,Auditory,2,No
S49093,34,Male,Undergraduate,Python Basics,252,4,57,5,45,Medium,76,Kinesthetic,3,No
S49094,15,Female,Undergraduate,Data Science,380,2,73,48,96,Medium,55,Auditory,3,Yes
S49095,15,Female,Undergraduate,Web Development,137,2,75,1,60,Medium,34,Visual,2,No
S49096,16,Female,Undergraduate,Cybersecurity,123,2,89,19,81,Medium,49,Visual,5,No
S49097,15,Male,Undergraduate,Web Development,459,3,82,5,95,High,91,Kinesthetic,4,No
S49098,40,Male,Postgraduate,Python Basics,412,3,73,32,56,High,95,Kinesthetic,5,No
S49099,48,Male,Undergraduate,Cybersecurity,429,3,56,8,79,High,57,Auditory,5,No
S49100,39,Male,Postgraduate,Cybersecurity,123,2,97,31,47,Low,59,Kinesthetic,3,No
S49101,46,Male,Undergraduate,Web Development,71,4,78,11,41,Medium,63,Reading/Writing,3,No
S49102,49,Male,Postgraduate,Cybersecurity,119,3,57,32,88,Low,78,Reading/Writing,1,No
S49103,19,Male,Undergraduate,Data Science,17,1,52,20,64,Medium,77,Kinesthetic,3,No
S49104,19,Male,Postgraduate,Python Basics,54,3,63,10,97,Medium,70,Visual,3,No
S49105,18,Female,Undergraduate,Python Basics,79,2,42,2,70,Medium,56,Kinesthetic,1,No
S49106,20,Female,Postgraduate,Data Science,444,1,82,28,76,Medium,51,Kinesthetic,3,No
S49107,47,Male,High School,Python Basics,437,3,87,15,50,Medium,33,Reading/Writing,5,Yes
S49108,42,Male,High School,Machine Learning,221,3,87,12,82,Medium,91,Visual,5,Yes
S49109,42,Male,Postgraduate,Data Science,387,1,98,21,82,High,48,Visual,4,No
S49110,20,Male,Postgraduate,Data Science,389,3,99,47,47,Medium,53,Visual,4,No
S49111,43,Male,Postgraduate,Data Science,477,3,67,43,92,Low,43,Reading/Writing,2,No
S49112,49,Female,High School,Web Development,125,4,72,12,57,Low,82,Visual,4,No
S49113,38,Female,Undergraduate,Web Development,363,4,37,8,97,Medium,60,Auditory,1,No
S49114,41,Male,Postgraduate,Machine Learning,101,3,78,22,48,Low,57,Reading/Writing,1,Yes
S49115,28,Female,Postgraduate,Web Development,227,4,86,11,95,Medium,48,Visual,4,No
S49116,18,Female,Undergraduate,Python Basics,360,1,69,20,46,Medium,86,Reading/Writing,2,No
S49117,17,Male,Postgraduate,Data Science,131,2,58,1,63,High,45,Kinesthetic,5,No
S49118,26,Female,Undergraduate,Cybersecurity,210,2,53,19,76,Low,57,Auditory,2,No
S49119,22,Male,Undergraduate,Python Basics,247,4,62,31,62,Low,65,Auditory,3,No
S49120,25,Male,Postgraduate,Data Science,16,1,67,29,64,High,70,Auditory,3,No
S49121,20,Female,High School,Web Development,305,4,91,27,58,Medium,71,Visual,4,Yes
S49122,39,Male,Postgraduate,Python Basics,130,1,48,17,80,Medium,67,Auditory,2,No
S49123,25,Female,Undergraduate,Python Basics,231,1,64,18,87,Low,84,Auditory,5,No
S49124,42,Female,High School,Data Science,60,4,82,28,82,Medium,32,Kinesthetic,1,No
S49125,42,Female,Undergraduate,Machine Learning,101,4,90,11,81,Medium,51,Kinesthetic,5,No
S49126,21,Male,Undergraduate,Data Science,78,4,97,26,99,Low,52,Visual,3,No
S49127,16,Male,High School,Data Science,57,2,97,21,87,Medium,88,Auditory,3,No
S49128,27,Male,Postgraduate,Python Basics,468,1,57,18,88,High,48,Reading/Writing,2,Yes
S49129,36,Female,Undergraduate,Machine Learning,33,1,43,28,49,High,36,Visual,3,No
S49130,46,Male,Undergraduate,Data Science,405,1,71,24,59,Medium,87,Visual,2,No
S49131,31,Male,Undergraduate,Cybersecurity,194,3,83,28,44,Low,51,Reading/Writing,4,No
S49132,27,Female,Postgraduate,Cybersecurity,233,2,78,37,50,Medium,30,Reading/Writing,1,No
S49133,38,Male,Undergraduate,Machine Learning,330,1,92,2,72,Medium,51,Auditory,4,No
S49134,39,Female,Undergraduate,Cybersecurity,184,4,55,4,87,High,41,Reading/Writing,2,Yes
S49135,29,Male,Undergraduate,Machine Learning,483,1,79,47,70,Low,63,Visual,3,Yes
S49136,28,Female,High School,Machine Learning,80,4,48,10,69,Medium,52,Reading/Writing,5,No
S49137,15,Male,Undergraduate,Cybersecurity,299,1,77,31,92,Medium,38,Reading/Writing,1,Yes
S49138,17,Male,Postgraduate,Machine Learning,233,1,61,28,41,Medium,96,Visual,5,No
S49139,44,Male,Undergraduate,Web Development,426,1,92,48,40,High,94,Visual,5,No
S49140,38,Male,High School,Machine Learning,456,4,69,12,81,Low,97,Auditory,4,No
S49141,41,Female,Postgraduate,Data Science,191,2,67,44,62,High,84,Visual,5,No
S49142,20,Male,Postgraduate,Data Science,118,1,64,40,52,Medium,53,Auditory,2,No
S49143,42,Male,Undergraduate,Web Development,194,3,42,39,47,Medium,88,Visual,2,No
S49144,37,Male,Undergraduate,Machine Learning,270,2,61,30,80,High,39,Reading/Writing,5,Yes
S49145,41,Male,Undergraduate,Data Science,249,4,59,14,63,Medium,42,Auditory,3,No
S49146,25,Male,Undergraduate,Cybersecurity,409,3,40,12,76,Medium,45,Kinesthetic,2,No
S49147,34,Female,Undergraduate,Data Science,295,3,46,40,41,Medium,43,Kinesthetic,4,Yes
S49148,44,Male,Undergraduate,Machine Learning,24,1,37,14,96,High,93,Kinesthetic,1,No
S49149,16,Female,Undergraduate,Data Science,139,1,54,49,75,Low,95,Auditory,2,No
S49150,43,Male,Undergraduate,Web Development,150,2,33,27,50,Medium,36,Auditory,3,No
S49151,38,Male,High School,Cybersecurity,467,2,46,5,81,Low,84,Auditory,1,No
S49152,33,Female,High School,Python Basics,148,1,89,17,98,Medium,93,Visual,4,No
S49153,32,Male,High School,Data Science,351,1,63,39,58,Low,92,Reading/Writing,4,No
S49154,39,Male,Postgraduate,Web Development,402,4,37,38,42,High,85,Auditory,5,Yes
S49155,20,Female,Postgraduate,Cybersecurity,267,4,90,8,87,Low,60,Kinesthetic,2,No
S49156,41,Male,Undergraduate,Cybersecurity,165,3,88,4,87,Medium,54,Auditory,2,Yes
S49157,25,Male,Undergraduate,Data Science,450,4,76,27,63,High,74,Auditory,3,No
S49158,40,Female,High School,Python Basics,205,3,64,45,41,Low,74,Auditory,3,No
S49159,38,Male,Undergraduate,Cybersecurity,496,1,37,26,86,High,94,Kinesthetic,3,No
S49160,29,Male,High School,Machine Learning,248,1,36,23,94,Medium,78,Auditory,4,No
S49161,38,Female,Undergraduate,Web Development,26,4,72,0,80,High,83,Visual,3,Yes
S49162,37,Female,Undergraduate,Machine Learning,57,3,62,16,52,Medium,50,Reading/Writing,3,No
S49163,20,Male,Undergraduate,Cybersecurity,399,4,68,40,40,Medium,72,Visual,5,No
S49164,28,Female,High School,Cybersecurity,265,1,53,31,57,High,63,Auditory,4,No
S49165,28,Female,Undergraduate,Web Development,421,3,86,25,81,Medium,73,Auditory,3,No
S49166,20,Male,High School,Python Basics,439,3,88,44,84,High,59,Reading/Writing,3,No
S49167,31,Male,High School,Web Development,75,3,83,17,73,Medium,63,Visual,4,No
S49168,25,Male,High School,Python Basics,414,3,43,5,68,Low,69,Visual,2,No
S49169,26,Female,Postgraduate,Data Science,108,2,33,5,66,High,36,Reading/Writing,5,No
S49170,31,Male,High School,Cybersecurity,313,4,33,34,41,Medium,88,Kinesthetic,1,No
S49171,30,Male,High School,Data Science,66,3,52,44,83,High,95,Visual,1,No
S49172,35,Female,Undergraduate,Python Basics,198,3,81,48,60,Medium,92,Kinesthetic,2,No
S49173,49,Female,Undergraduate,Data Science,210,1,55,45,49,Medium,80,Kinesthetic,3,No
S49174,29,Male,Undergraduate,Machine Learning,36,4,55,32,71,Medium,48,Reading/Writing,4,Yes
S49175,31,Male,Undergraduate,Machine Learning,166,2,37,10,43,Low,89,Reading/Writing,1,No
S49176,46,Male,High School,Machine Learning,151,3,74,13,52,Low,57,Reading/Writing,4,No
S49177,23,Female,High School,Web Development,278,2,42,35,45,Low,64,Reading/Writing,4,No
S49178,46,Male,Postgraduate,Cybersecurity,423,2,96,27,43,Medium,70,Kinesthetic,3,No
S49179,39,Male,Undergraduate,Python Basics,316,2,34,22,87,Medium,63,Kinesthetic,5,No
S49180,27,Male,High School,Data Science,481,1,63,35,69,Low,86,Visual,5,No
S49181,24,Other,Undergraduate,Web Development,372,2,55,36,56,Medium,68,Kinesthetic,3,No
S49182,36,Female,High School,Python Basics,498,4,82,31,72,Medium,85,Reading/Writing,4,No
S49183,26,Female,Undergraduate,Python Basics,441,2,72,6,84,Medium,74,Reading/Writing,4,No
S49184,16,Female,High School,Cybersecurity,22,3,73,10,92,Medium,86,Kinesthetic,4,Yes
S49185,46,Male,Undergraduate,Data Science,256,3,94,38,75,Medium,33,Visual,1,Yes
S49186,42,Male,Undergraduate,Web Development,402,3,65,5,80,High,48,Visual,1,Yes
